,datetime,Daily Precipitation (in),Daily Snow Depth (in),Daily Average Temperature (F),Daily Maximum Temperature (F),Daily Minimum Temperature (F),Daily Water Equivalent (in),station,Year,Month,Density (%),Density (kg/m3),Daily Precipitation (cm),Daily Snow Depth (cm),Daily Water Equivalent (cm),Daily Average Temp (C)
9958,2022-01-03,0.0,27.0,27.5,30.92,23.54,6.8,Brackett,2022,1,25.185185185185183,251.85185185185185,0.0,68.58,17.272,-2.5
8131,2022-01-03,0.1,12.0,31.82,35.42,26.6,3.1,Sacajawea,2022,1,25.833333333333336,258.33333333333337,0.254,30.48,7.8740000000000006,-0.09999999999999984
8132,2022-01-04,0.3,11.0,21.02,28.94,16.52,3.1,Sacajawea,2022,1,28.18181818181818,281.8181818181818,0.762,27.94,7.8740000000000006,-6.1000000000000005
9959,2022-01-04,0.4,26.0,17.24,26.6,12.2,6.8,Brackett,2022,1,26.153846153846157,261.53846153846155,1.016,66.04,17.272,-8.200000000000001
9960,2022-01-05,0.2,28.0,6.44,16.88,-2.02,7.2,Brackett,2022,1,25.71428571428572,257.14285714285717,0.508,71.12,18.288,-14.2
8133,2022-01-05,0.1,14.0,-1.84,19.94,-9.94,3.4,Sacajawea,2022,1,24.285714285714285,242.85714285714283,0.254,35.56,8.636,-18.8
8134,2022-01-06,0.9,16.0,24.08,36.68,-0.76,3.5,Sacajawea,2022,1,21.875,218.75,2.286,40.64,8.89,-4.400000000000001
9961,2022-01-06,0.9,31.0,23.72,33.08,10.04,7.4,Brackett,2022,1,23.870967741935484,238.70967741935485,2.286,78.74,18.796000000000003,-4.6000000000000005
9962,2022-01-07,0.1,35.0,30.92,33.08,26.78,8.3,Brackett,2022,1,23.714285714285715,237.14285714285717,0.254,88.9,21.082,-0.5999999999999991
8135,2022-01-07,0.0,19.0,35.06,37.76,30.74,4.2,Sacajawea,2022,1,22.10526315789474,221.0526315789474,0.0,48.26,10.668000000000001,1.7000000000000013
8136,2022-01-08,0.0,18.0,23.72,30.74,20.66,4.2,Sacajawea,2022,1,23.333333333333332,233.33333333333331,0.0,45.72,10.668000000000001,-4.6000000000000005
9963,2022-01-08,0.0,33.0,19.76,26.78,16.52,8.4,Brackett,2022,1,25.454545454545457,254.54545454545456,0.0,83.82000000000001,21.336000000000002,-6.799999999999999
9964,2022-01-09,0.0,32.0,27.32,37.4,17.6,8.2,Brackett,2022,1,25.624999999999996,256.24999999999994,0.0,81.28,20.828,-2.5999999999999996
8137,2022-01-09,0.0,17.0,28.58,37.04,21.56,4.1,Sacajawea,2022,1,24.117647058823525,241.17647058823525,0.0,43.18,10.414,-1.900000000000001
8138,2022-01-10,0.0,17.0,34.7,48.2,19.76,4.1,Sacajawea,2022,1,24.117647058823525,241.17647058823525,0.0,43.18,10.414,1.5000000000000016
9965,2022-01-10,0.0,32.0,36.5,45.86,28.94,8.2,Brackett,2022,1,25.624999999999996,256.24999999999994,0.0,81.28,20.828,2.5
8139,2022-01-11,0.1,16.0,35.96,39.56,30.56,4.0,Sacajawea,2022,1,25.0,250.0,0.254,40.64,10.16,2.2000000000000006
9966,2022-01-11,0.0,31.0,32.72,36.5,28.94,8.2,Brackett,2022,1,26.4516129032258,264.516129032258,0.0,78.74,20.828,0.39999999999999936
9967,2022-01-12,0.0,29.0,37.58,40.28,33.8,8.2,Brackett,2022,1,28.275862068965512,282.7586206896551,0.0,73.66,20.828,3.099999999999999
8140,2022-01-12,0.0,16.0,41.36,43.88,37.76,4.1,Sacajawea,2022,1,25.624999999999996,256.24999999999994,0.0,40.64,10.414,5.199999999999999
8141,2022-01-13,0.0,15.0,41.72,49.64,30.56,4.1,Sacajawea,2022,1,27.333333333333332,273.3333333333333,0.0,38.1,10.414,5.3999999999999995
9968,2022-01-13,0.0,30.0,39.92,48.02,30.92,8.2,Brackett,2022,1,27.333333333333332,273.3333333333333,0.0,76.2,20.828,4.400000000000001
8142,2022-01-14,0.0,14.0,31.28,36.86,24.98,4.0,Sacajawea,2022,1,28.57142857142857,285.71428571428567,0.0,35.56,10.16,-0.39999999999999936
9969,2022-01-14,0.0,30.0,28.94,35.78,24.8,8.1,Brackett,2022,1,26.999999999999996,269.99999999999994,0.0,76.2,20.573999999999998,-1.6999999999999993
8143,2022-01-15,0.0,14.0,39.56,43.88,35.96,4.0,Sacajawea,2022,1,28.57142857142857,285.71428571428567,0.0,35.56,10.16,4.200000000000001
9970,2022-01-15,0.1,29.0,36.68,41.36,28.76,8.1,Brackett,2022,1,27.93103448275862,279.31034482758616,0.254,73.66,20.573999999999998,2.5999999999999996
9971,2022-01-16,0.0,29.0,35.96,41.0,32.54,8.2,Brackett,2022,1,28.275862068965512,282.7586206896551,0.0,73.66,20.828,2.2000000000000006
8144,2022-01-16,0.0,14.0,38.48,42.44,34.34,4.0,Sacajawea,2022,1,28.57142857142857,285.71428571428567,0.0,35.56,10.16,3.5999999999999983
9972,2022-01-17,0.0,29.0,38.3,41.18,35.6,8.2,Brackett,2022,1,28.275862068965512,282.7586206896551,0.0,73.66,20.828,3.4999999999999982
8145,2022-01-17,0.0,14.0,41.0,43.88,38.3,4.0,Sacajawea,2022,1,28.57142857142857,285.71428571428567,0.0,35.56,10.16,5.0
8146,2022-01-18,0.2,14.0,28.22,39.92,8.96,4.0,Sacajawea,2022,1,28.57142857142857,285.71428571428567,0.508,35.56,10.16,-2.1000000000000005
9973,2022-01-18,0.2,28.0,26.78,36.68,6.8,8.2,Brackett,2022,1,29.28571428571428,292.85714285714283,0.508,71.12,20.828,-2.8999999999999995
8147,2022-01-19,0.0,16.0,19.76,30.02,8.42,4.2,Sacajawea,2022,1,26.25,262.5,0.0,40.64,10.668000000000001,-6.799999999999999
9974,2022-01-19,0.1,29.0,19.94,25.52,6.8,8.2,Brackett,2022,1,28.275862068965512,282.7586206896551,0.254,73.66,20.828,-6.699999999999999
8148,2022-01-20,0.8,16.0,31.64,36.68,26.78,4.2,Sacajawea,2022,1,26.25,262.5,2.032,40.64,10.668000000000001,-0.19999999999999968
9975,2022-01-20,1.2,30.0,28.94,33.98,23.54,8.3,Brackett,2022,1,27.666666666666668,276.6666666666667,3.048,76.2,21.082,-1.6999999999999993
8149,2022-01-21,0.2,20.0,28.94,33.98,24.98,4.9,Sacajawea,2022,1,24.500000000000004,245.00000000000003,0.508,50.8,12.446000000000002,-1.6999999999999993
9976,2022-01-21,0.2,33.0,25.52,33.08,21.02,9.5,Brackett,2022,1,28.78787878787879,287.8787878787879,0.508,83.82000000000001,24.13,-3.6000000000000005
8150,2022-01-22,0.0,20.0,30.2,34.88,24.8,5.1,Sacajawea,2022,1,25.5,255.0,0.0,50.8,12.953999999999999,-1.0000000000000004
9977,2022-01-22,0.0,35.0,27.14,32.72,21.2,9.6,Brackett,2022,1,27.42857142857143,274.28571428571433,0.0,88.9,24.384,-2.6999999999999997
9978,2022-01-23,0.0,34.0,33.8,38.12,27.32,9.6,Brackett,2022,1,28.235294117647058,282.3529411764706,0.0,86.36,24.384,0.9999999999999984
8151,2022-01-23,0.0,20.0,36.14,40.1,31.82,5.1,Sacajawea,2022,1,25.5,255.0,0.0,50.8,12.953999999999999,2.3000000000000003
9979,2022-01-24,0.1,34.0,25.7,30.92,18.68,9.6,Brackett,2022,1,28.235294117647058,282.3529411764706,0.254,86.36,24.384,-3.5000000000000004
8152,2022-01-24,0.1,19.0,27.5,33.44,19.76,5.1,Sacajawea,2022,1,26.842105263157894,268.42105263157896,0.254,48.26,12.953999999999999,-2.5
9980,2022-01-25,0.1,35.0,21.38,28.76,15.98,9.7,Brackett,2022,1,27.714285714285715,277.14285714285717,0.254,88.9,24.637999999999998,-5.900000000000001
8153,2022-01-25,0.1,20.0,23.9,30.02,15.62,5.2,Sacajawea,2022,1,26.0,260.0,0.254,50.8,13.208,-4.500000000000001
9981,2022-01-26,0.0,34.0,25.34,31.46,17.42,9.7,Brackett,2022,1,28.52941176470588,285.2941176470588,0.0,86.36,24.637999999999998,-3.6999999999999997
8154,2022-01-26,0.0,19.0,28.4,33.44,18.32,5.1,Sacajawea,2022,1,26.842105263157894,268.42105263157896,0.0,48.26,12.953999999999999,-2.000000000000001
9982,2022-01-27,0.0,32.0,22.28,28.76,14.54,9.6,Brackett,2022,1,30.0,300.0,0.0,81.28,24.384,-5.3999999999999995
8155,2022-01-27,0.0,18.0,24.98,30.92,18.14,5.0,Sacajawea,2022,1,27.77777777777778,277.77777777777777,0.0,45.72,12.7,-3.8999999999999995
8156,2022-01-28,0.1,18.0,37.76,43.52,30.56,5.0,Sacajawea,2022,1,27.77777777777778,277.77777777777777,0.254,45.72,12.7,3.199999999999999
9983,2022-01-28,0.0,32.0,34.52,41.36,24.62,9.6,Brackett,2022,1,30.0,300.0,0.0,81.28,24.384,1.4000000000000017
8157,2022-01-29,0.0,18.0,38.66,42.44,35.6,5.0,Sacajawea,2022,1,27.77777777777778,277.77777777777777,0.0,45.72,12.7,3.699999999999998
9984,2022-01-29,0.0,32.0,35.6,40.1,31.64,9.6,Brackett,2022,1,30.0,300.0,0.0,81.28,24.384,2.000000000000001
8158,2022-01-30,0.0,18.0,37.94,41.36,35.96,5.0,Sacajawea,2022,1,27.77777777777778,277.77777777777777,0.0,45.72,12.7,3.299999999999999
9985,2022-01-30,0.0,31.0,34.7,37.4,32.9,9.5,Brackett,2022,1,30.64516129032258,306.4516129032258,0.0,78.74,24.13,1.5000000000000016
8159,2022-01-31,0.0,17.0,25.7,39.56,17.78,5.0,Sacajawea,2022,1,29.411764705882355,294.11764705882354,0.0,43.18,12.7,-3.5000000000000004
9986,2022-01-31,0.2,31.0,21.56,35.24,14.0,9.4,Brackett,2022,1,30.32258064516129,303.22580645161287,0.508,78.74,23.876,-5.800000000000001
8160,2022-02-01,0.3,17.0,13.28,22.82,-4.0,5.0,Sacajawea,2022,2,29.411764705882355,294.11764705882354,0.762,43.18,12.7,-10.399999999999999
9987,2022-02-01,0.4,33.0,10.04,19.4,-7.42,9.5,Brackett,2022,2,28.78787878787879,287.8787878787879,1.016,83.82000000000001,24.13,-12.200000000000001
9988,2022-02-02,0.1,36.0,-3.1,8.24,-19.12,9.9,Brackett,2022,2,27.500000000000004,275.00000000000006,0.254,91.44,25.146,-19.5
8161,2022-02-02,0.2,22.0,-0.94,12.56,-18.4,5.3,Sacajawea,2022,2,24.09090909090909,240.9090909090909,0.508,55.88,13.462,-18.299999999999997
8162,2022-02-03,0.4,21.0,19.4,24.62,11.84,5.4,Sacajawea,2022,2,25.71428571428572,257.14285714285717,1.016,53.34,13.716000000000001,-7.000000000000001
9989,2022-02-03,0.2,35.0,15.8,21.2,8.24,10.0,Brackett,2022,2,28.57142857142857,285.71428571428567,0.508,88.9,25.4,-9.0
8163,2022-02-04,0.0,21.0,30.56,36.86,23.9,5.4,Sacajawea,2022,2,25.71428571428572,257.14285714285717,0.0,53.34,13.716000000000001,-0.8000000000000007
9990,2022-02-04,0.0,35.0,27.68,33.8,19.58,10.0,Brackett,2022,2,28.57142857142857,285.71428571428567,0.0,88.9,25.4,-2.4000000000000004
9991,2022-02-05,0.2,34.0,25.16,28.04,22.64,10.0,Brackett,2022,2,29.411764705882355,294.11764705882354,0.508,86.36,25.4,-3.8000000000000003
8164,2022-02-05,0.2,20.0,29.12,31.28,26.78,5.4,Sacajawea,2022,2,27.0,270.0,0.508,50.8,13.716000000000001,-1.5999999999999994
8165,2022-02-06,0.1,21.0,31.28,35.78,25.34,5.6,Sacajawea,2022,2,26.666666666666668,266.6666666666667,0.254,53.34,14.223999999999998,-0.39999999999999936
9992,2022-02-06,0.1,34.0,28.22,32.54,20.3,10.1,Brackett,2022,2,29.705882352941178,297.05882352941177,0.254,86.36,25.654,-2.1000000000000005
9993,2022-02-07,0.0,35.0,36.14,46.04,29.48,10.2,Brackett,2022,2,29.142857142857142,291.42857142857144,0.0,88.9,25.907999999999998,2.3000000000000003
8166,2022-02-07,0.0,20.0,39.74,47.12,32.9,5.5,Sacajawea,2022,2,27.500000000000004,275.00000000000006,0.0,50.8,13.97,4.300000000000001
8167,2022-02-08,0.0,20.0,34.16,37.76,30.02,5.5,Sacajawea,2022,2,27.500000000000004,275.00000000000006,0.0,50.8,13.97,1.1999999999999982
9994,2022-02-08,0.0,34.0,30.92,34.88,26.6,10.1,Brackett,2022,2,29.705882352941178,297.05882352941177,0.0,86.36,25.654,-0.5999999999999991
9995,2022-02-09,0.0,33.0,32.0,37.58,29.48,10.0,Brackett,2022,2,30.303030303030305,303.03030303030306,0.0,83.82000000000001,25.4,0.0
8168,2022-02-09,0.0,19.0,35.42,40.1,33.08,5.5,Sacajawea,2022,2,28.947368421052634,289.47368421052636,0.0,48.26,13.97,1.900000000000001
9996,2022-02-10,0.1,33.0,37.04,41.36,29.84,10.0,Brackett,2022,2,30.303030303030305,303.03030303030306,0.254,83.82000000000001,25.4,2.7999999999999994
8169,2022-02-10,0.0,19.0,40.64,44.96,35.06,5.5,Sacajawea,2022,2,28.947368421052634,289.47368421052636,0.0,48.26,13.97,4.800000000000001
8170,2022-02-11,0.0,19.0,22.1,35.24,10.04,5.4,Sacajawea,2022,2,28.421052631578945,284.2105263157895,0.0,48.26,13.716000000000001,-5.499999999999999
9997,2022-02-11,0.0,33.0,21.02,30.92,11.84,10.1,Brackett,2022,2,30.606060606060602,306.060606060606,0.0,83.82000000000001,25.654,-6.1000000000000005
9998,2022-02-12,0.1,34.0,33.08,40.1,22.46,10.1,Brackett,2022,2,29.705882352941178,297.05882352941177,0.254,86.36,25.654,0.5999999999999991
8171,2022-02-12,0.1,19.0,34.7,40.46,20.84,5.4,Sacajawea,2022,2,28.421052631578945,284.2105263157895,0.254,48.26,13.716000000000001,1.5000000000000016
9999,2022-02-13,0.0,33.0,37.4,45.86,33.26,10.2,Brackett,2022,2,30.909090909090907,309.09090909090907,0.0,83.82000000000001,25.907999999999998,2.999999999999999
8172,2022-02-13,0.0,19.0,39.92,47.48,31.28,5.5,Sacajawea,2022,2,28.947368421052634,289.47368421052636,0.0,48.26,13.97,4.400000000000001
10000,2022-02-14,0.0,33.0,37.58,46.22,31.82,10.1,Brackett,2022,2,30.606060606060602,306.060606060606,0.0,83.82000000000001,25.654,3.099999999999999
8173,2022-02-14,0.0,19.0,40.64,49.64,31.28,5.5,Sacajawea,2022,2,28.947368421052634,289.47368421052636,0.0,48.26,13.97,4.800000000000001
8174,2022-02-15,0.2,19.0,28.76,36.68,21.56,5.5,Sacajawea,2022,2,28.947368421052634,289.47368421052636,0.508,48.26,13.97,-1.7999999999999992
10001,2022-02-15,0.3,32.0,26.42,32.72,20.12,10.1,Brackett,2022,2,31.5625,315.625,0.762,81.28,25.654,-3.099999999999999
8175,2022-02-16,0.3,22.0,19.94,26.78,7.88,5.7,Sacajawea,2022,2,25.90909090909091,259.0909090909091,0.762,55.88,14.478000000000002,-6.699999999999999
10002,2022-02-16,0.2,34.0,18.32,25.52,10.76,10.4,Brackett,2022,2,30.58823529411765,305.88235294117646,0.508,86.36,26.416,-7.6000000000000005
10003,2022-02-17,0.2,36.0,22.64,27.32,15.44,10.6,Brackett,2022,2,29.444444444444446,294.44444444444446,0.508,91.44,26.924,-5.199999999999999
8176,2022-02-17,0.2,24.0,26.42,31.64,18.86,6.0,Sacajawea,2022,2,25.0,250.0,0.508,60.96,15.24,-3.099999999999999
8177,2022-02-18,0.1,24.0,34.16,36.86,30.38,6.0,Sacajawea,2022,2,25.0,250.0,0.254,60.96,15.24,1.1999999999999982
10004,2022-02-18,0.1,38.0,30.56,34.16,26.6,10.7,Brackett,2022,2,28.157894736842103,281.57894736842104,0.254,96.52,27.177999999999997,-0.8000000000000007
8178,2022-02-19,0.0,24.0,37.22,44.78,32.72,6.0,Sacajawea,2022,2,25.0,250.0,0.0,60.96,15.24,2.8999999999999995
10005,2022-02-19,0.0,37.0,33.44,42.8,28.22,10.8,Brackett,2022,2,29.18918918918919,291.8918918918919,0.0,93.98,27.432000000000002,0.7999999999999987
10006,2022-02-20,0.6,36.0,23.54,31.28,3.92,10.8,Brackett,2022,2,30.000000000000004,300.00000000000006,1.524,91.44,27.432000000000002,-4.7
8179,2022-02-20,0.6,22.0,26.06,35.06,6.08,6.0,Sacajawea,2022,2,27.27272727272727,272.7272727272727,1.524,55.88,15.24,-3.3000000000000007
10007,2022-02-21,0.0,45.0,-6.7,4.46,-19.84,11.4,Brackett,2022,2,25.333333333333336,253.33333333333337,0.0,114.3,28.956000000000003,-21.5
8180,2022-02-21,0.0,31.0,-3.82,6.26,-14.8,6.6,Sacajawea,2022,2,21.29032258064516,212.9032258064516,0.0,78.74,16.764,-19.9
10008,2022-02-22,0.0,43.0,-17.32,-4.72,-23.26,11.3,Brackett,2022,2,26.27906976744186,262.7906976744186,0.0,109.22,28.702,-27.4
8181,2022-02-22,0.0,29.0,-14.62,-3.28,-23.26,6.6,Sacajawea,2022,2,22.75862068965517,227.58620689655172,0.0,73.66,16.764,-25.9
10009,2022-02-23,0.2,42.0,-0.94,16.34,-21.46,11.3,Brackett,2022,2,26.90476190476191,269.0476190476191,0.508,106.68,28.702,-18.299999999999997
